Rule: {'pages'} -> {'www'}, confidence: 0.5714
Rule: {'https'} -> {'url', 'cite', 'people'}, confidence: 0.6545
Rule: {'url'} -> {'people', 'cite', 'https'}, confidence: 0.6400
Rule: {'people'} -> {'url', 'cite', 'https'}, confidence: 0.4431
Rule: {'cite', 'https'} -> {'url', 'people'}, confidence: 0.7385
Rule: {'url', 'cite'} -> {'people', 'https'}, confidence: 0.6957
Rule: {'cite', 'people'} -> {'url', 'https'}, confidence: 0.9290
Rule: {'url', 'https'} -> {'cite', 'people'}, confidence: 0.6957
Rule: {'people', 'https'} -> {'url', 'cite'}, confidence: 0.9172
Rule: {'url', 'people'} -> {'cite', 'https'}, confidence: 0.8834
Rule: {'url', 'cite', 'https'} -> {'people'}, confidence: 0.7423
Rule: {'people', 'cite', 'https'} -> {'url'}, confidence: 1.0000
Rule: {'url', 'cite', 'people'} -> {'https'}, confidence: 0.9412
Rule: {'people', 'url', 'https'} -> {'cite'}, confidence: 0.9474
Rule: {'cite'} -> {'www', 'title', 'web'}, confidence: 0.8436
Rule: {'www'} -> {'web', 'title', 'cite'}, confidence: 0.8128
Rule: {'title'} -> {'web', 'www', 'cite'}, confidence: 0.7479
Rule: {'web'} -> {'www', 'title', 'cite'}, confidence: 0.8018
Rule: {'www', 'cite'} -> {'title', 'web'}, confidence: 0.9468
Rule: {'title', 'cite'} -> {'www', 'web'}, confidence: 0.8436
Rule: {'web', 'cite'} -> {'www', 'title'}, confidence: 0.9319
Rule: {'www', 'title'} -> {'web', 'cite'}, confidence: 0.9128
Rule: {'www', 'web'} -> {'title', 'cite'}, confidence: 0.9319
Rule: {'title', 'web'} -> {'www', 'cite'}, confidence: 0.9175
Rule: {'www', 'title', 'cite'} -> {'web'}, confidence: 0.9468
Rule: {'web', 'www', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'web', 'title', 'cite'} -> {'www'}, confidence: 0.9319
Rule: {'www', 'title', 'web'} -> {'cite'}, confidence: 0.9889
Rule: {'references'} -> {'web', 'title', 'cite'}, confidence: 0.7200
Rule: {'cite'} -> {'references', 'title', 'web'}, confidence: 0.8531
Rule: {'title'} -> {'references', 'web', 'cite'}, confidence: 0.7563
Rule: {'web'} -> {'references', 'title', 'cite'}, confidence: 0.8108
Rule: {'references', 'cite'} -> {'title', 'web'}, confidence: 0.9091
Rule: {'references', 'title'} -> {'web', 'cite'}, confidence: 0.8780
Rule: {'references', 'web'} -> {'title', 'cite'}, confidence: 0.9574
Rule: {'title', 'cite'} -> {'references', 'web'}, confidence: 0.8531
Rule: {'web', 'cite'} -> {'references', 'title'}, confidence: 0.9424
Rule: {'title', 'web'} -> {'references', 'cite'}, confidence: 0.9278
Rule: {'references', 'title', 'cite'} -> {'web'}, confidence: 0.9091
Rule: {'references', 'web', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'references', 'title', 'web'} -> {'cite'}, confidence: 0.9945
Rule: {'web', 'title', 'cite'} -> {'references'}, confidence: 0.9424
Rule: {'references'} -> {'one', 'url', 'cite'}, confidence: 0.6000
Rule: {'cite'} -> {'references', 'url', 'one'}, confidence: 0.7109
Rule: {'url'} -> {'references', 'one', 'cite'}, confidence: 0.6667
Rule: {'one'} -> {'references', 'url', 'cite'}, confidence: 0.5068
Rule: {'references', 'cite'} -> {'url', 'one'}, confidence: 0.7576
Rule: {'references', 'url'} -> {'one', 'cite'}, confidence: 0.7389
Rule: {'references', 'one'} -> {'url', 'cite'}, confidence: 0.8152
Rule: {'url', 'cite'} -> {'references', 'one'}, confidence: 0.7246
Rule: {'one', 'cite'} -> {'references', 'url'}, confidence: 0.9615
Rule: {'url', 'one'} -> {'references', 'cite'}, confidence: 0.9434
Rule: {'references', 'url', 'cite'} -> {'one'}, confidence: 0.7692
Rule: {'references', 'one', 'cite'} -> {'url'}, confidence: 0.9868
Rule: {'references', 'url', 'one'} -> {'cite'}, confidence: 0.9804
Rule: {'one', 'url', 'cite'} -> {'references'}, confidence: 0.9804
Rule: {'date'} -> {'http', 'url', 'web'}, confidence: 0.6453
Rule: {'http'} -> {'date', 'url', 'web'}, confidence: 0.7824
Rule: {'url'} -> {'date', 'http', 'web'}, confidence: 0.6711
Rule: {'web'} -> {'date', 'http', 'url'}, confidence: 0.6802
Rule: {'date', 'http'} -> {'url', 'web'}, confidence: 0.9321
Rule: {'date', 'url'} -> {'http', 'web'}, confidence: 0.7475
Rule: {'date', 'web'} -> {'http', 'url'}, confidence: 0.7947
Rule: {'http', 'url'} -> {'date', 'web'}, confidence: 0.8935
Rule: {'http', 'web'} -> {'date', 'url'}, confidence: 0.9207
Rule: {'url', 'web'} -> {'date', 'http'}, confidence: 0.7330
Rule: {'date', 'http', 'url'} -> {'web'}, confidence: 0.9557
Rule: {'date', 'http', 'web'} -> {'url'}, confidence: 1.0000
Rule: {'date', 'url', 'web'} -> {'http'}, confidence: 0.7947
Rule: {'http', 'url', 'web'} -> {'date'}, confidence: 0.9379
Rule: {'date'} -> {'http', 'web', 'https'}, confidence: 0.6239
Rule: {'https'} -> {'date', 'http', 'web'}, confidence: 0.6636
Rule: {'http'} -> {'date', 'web', 'https'}, confidence: 0.7565
Rule: {'web'} -> {'date', 'http', 'https'}, confidence: 0.6577
Rule: {'date', 'https'} -> {'http', 'web'}, confidence: 0.7411
Rule: {'date', 'http'} -> {'web', 'https'}, confidence: 0.9012
Rule: {'date', 'web'} -> {'http', 'https'}, confidence: 0.7684
Rule: {'http', 'https'} -> {'date', 'web'}, confidence: 0.9182
Rule: {'web', 'https'} -> {'date', 'http'}, confidence: 0.7487
Rule: {'http', 'web'} -> {'date', 'https'}, confidence: 0.8902
Rule: {'date', 'http', 'https'} -> {'web'}, confidence: 0.9733
Rule: {'date', 'web', 'https'} -> {'http'}, confidence: 0.7892
Rule: {'date', 'http', 'web'} -> {'https'}, confidence: 0.9669
Rule: {'http', 'web', 'https'} -> {'date'}, confidence: 0.9605
Rule: {'references'} -> {'url', 'cite', 'https'}, confidence: 0.7320
Rule: {'cite'} -> {'references', 'url', 'https'}, confidence: 0.8673
Rule: {'https'} -> {'references', 'url', 'cite'}, confidence: 0.8318
Rule: {'url'} -> {'references', 'cite', 'https'}, confidence: 0.8133
Rule: {'references', 'cite'} -> {'url', 'https'}, confidence: 0.9242
Rule: {'references', 'https'} -> {'url', 'cite'}, confidence: 0.9150
Rule: {'references', 'url'} -> {'cite', 'https'}, confidence: 0.9015
Rule: {'cite', 'https'} -> {'references', 'url'}, confidence: 0.9385
Rule: {'url', 'cite'} -> {'references', 'https'}, confidence: 0.8841
Rule: {'url', 'https'} -> {'references', 'cite'}, confidence: 0.8841
Rule: {'references', 'cite', 'https'} -> {'url'}, confidence: 0.9946
Rule: {'references', 'url', 'cite'} -> {'https'}, confidence: 0.9385
Rule: {'references', 'url', 'https'} -> {'cite'}, confidence: 0.9632
Rule: {'url', 'cite', 'https'} -> {'references'}, confidence: 0.9433
Rule: {'references'} -> {'date', 'http', 'url'}, confidence: 0.5840
Rule: {'date'} -> {'references', 'http', 'url'}, confidence: 0.6239
Rule: {'http'} -> {'references', 'date', 'url'}, confidence: 0.7565
Rule: {'url'} -> {'references', 'date', 'http'}, confidence: 0.6489
Rule: {'references', 'date'} -> {'http', 'url'}, confidence: 0.7449
Rule: {'references', 'http'} -> {'date', 'url'}, confidence: 0.8795
Rule: {'references', 'url'} -> {'date', 'http'}, confidence: 0.7192
Rule: {'date', 'http'} -> {'references', 'url'}, confidence: 0.9012
Rule: {'date', 'url'} -> {'references', 'http'}, confidence: 0.7228
Rule: {'http', 'url'} -> {'references', 'date'}, confidence: 0.8639
Rule: {'references', 'date', 'http'} -> {'url'}, confidence: 0.9865
Rule: {'references', 'date', 'url'} -> {'http'}, confidence: 0.7807
Rule: {'references', 'http', 'url'} -> {'date'}, confidence: 0.9419
Rule: {'date', 'http', 'url'} -> {'references'}, confidence: 0.9241
Rule: {'date'} -> {'http', 'url', 'title'}, confidence: 0.6282
Rule: {'http'} -> {'date', 'url', 'title'}, confidence: 0.7617
Rule: {'url'} -> {'date', 'http', 'title'}, confidence: 0.6533
Rule: {'title'} -> {'date', 'http', 'url'}, confidence: 0.6176
Rule: {'date', 'http'} -> {'url', 'title'}, confidence: 0.9074
Rule: {'date', 'url'} -> {'http', 'title'}, confidence: 0.7277
Rule: {'date', 'title'} -> {'http', 'url'}, confidence: 0.7500
Rule: {'http', 'url'} -> {'date', 'title'}, confidence: 0.8698
Rule: {'http', 'title'} -> {'date', 'url'}, confidence: 0.8963
Rule: {'url', 'title'} -> {'date', 'http'}, confidence: 0.7033
Rule: {'date', 'http', 'url'} -> {'title'}, confidence: 0.9304
Rule: {'date', 'http', 'title'} -> {'url'}, confidence: 0.9866
Rule: {'date', 'url', 'title'} -> {'http'}, confidence: 0.7737
Rule: {'http', 'url', 'title'} -> {'date'}, confidence: 0.9363
Rule: {'pages'} -> {'url', 'title', 'cite'}, confidence: 0.5560
Rule: {'cite'} -> {'pages', 'url', 'title'}, confidence: 0.6825
Rule: {'url'} -> {'pages', 'title', 'cite'}, confidence: 0.6400
Rule: {'title'} -> {'pages', 'url', 'cite'}, confidence: 0.6050
Rule: {'pages', 'cite'} -> {'url', 'title'}, confidence: 0.9796
Rule: {'pages', 'url'} -> {'title', 'cite'}, confidence: 0.9412
Rule: {'pages', 'title'} -> {'url', 'cite'}, confidence: 0.9231
Rule: {'url', 'cite'} -> {'pages', 'title'}, confidence: 0.6957
Rule: {'title', 'cite'} -> {'pages', 'url'}, confidence: 0.6825
Rule: {'url', 'title'} -> {'pages', 'cite'}, confidence: 0.6890
Rule: {'pages', 'url', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'pages', 'title', 'cite'} -> {'url'}, confidence: 0.9796
Rule: {'pages', 'url', 'title'} -> {'cite'}, confidence: 1.0000
Rule: {'url', 'title', 'cite'} -> {'pages'}, confidence: 0.6957
Rule: {'date'} -> {'web', 'www', 'cite'}, confidence: 0.7137
Rule: {'cite'} -> {'date', 'www', 'web'}, confidence: 0.7915
Rule: {'www'} -> {'date', 'cite', 'web'}, confidence: 0.7626
Rule: {'web'} -> {'date', 'www', 'cite'}, confidence: 0.7523
Rule: {'date', 'cite'} -> {'www', 'web'}, confidence: 0.8789
Rule: {'date', 'www'} -> {'web', 'cite'}, confidence: 0.8789
Rule: {'date', 'web'} -> {'www', 'cite'}, confidence: 0.8789
Rule: {'www', 'cite'} -> {'date', 'web'}, confidence: 0.8883
Rule: {'web', 'cite'} -> {'date', 'www'}, confidence: 0.8743
Rule: {'www', 'web'} -> {'date', 'cite'}, confidence: 0.8743
Rule: {'date', 'www', 'cite'} -> {'web'}, confidence: 0.9598
Rule: {'date', 'cite', 'web'} -> {'www'}, confidence: 0.9382
Rule: {'date', 'www', 'web'} -> {'cite'}, confidence: 0.9435
Rule: {'web', 'www', 'cite'} -> {'date'}, confidence: 0.9382
Rule: {'date'} -> {'url', 'title', 'https'}, confidence: 0.7821
Rule: {'https'} -> {'date', 'url', 'title'}, confidence: 0.8318
Rule: {'url'} -> {'date', 'title', 'https'}, confidence: 0.8133
Rule: {'title'} -> {'date', 'url', 'https'}, confidence: 0.7689
Rule: {'date', 'https'} -> {'url', 'title'}, confidence: 0.9289
Rule: {'date', 'url'} -> {'title', 'https'}, confidence: 0.9059
Rule: {'date', 'title'} -> {'url', 'https'}, confidence: 0.9337
Rule: {'url', 'https'} -> {'date', 'title'}, confidence: 0.8841
Rule: {'title', 'https'} -> {'date', 'url'}, confidence: 0.9242
Rule: {'url', 'title'} -> {'date', 'https'}, confidence: 0.8756
Rule: {'date', 'url', 'https'} -> {'title'}, confidence: 0.9433
Rule: {'date', 'title', 'https'} -> {'url'}, confidence: 0.9946
Rule: {'date', 'url', 'title'} -> {'https'}, confidence: 0.9632
Rule: {'url', 'title', 'https'} -> {'date'}, confidence: 0.9337
Rule: {'references'} -> {'http', 'url', 'cite'}, confidence: 0.5960
Rule: {'cite'} -> {'references', 'http', 'url'}, confidence: 0.7062
Rule: {'http'} -> {'references', 'url', 'cite'}, confidence: 0.7720
Rule: {'url'} -> {'references', 'http', 'cite'}, confidence: 0.6622
Rule: {'references', 'cite'} -> {'http', 'url'}, confidence: 0.7525
Rule: {'references', 'http'} -> {'url', 'cite'}, confidence: 0.8976
Rule: {'references', 'url'} -> {'http', 'cite'}, confidence: 0.7340
Rule: {'http', 'cite'} -> {'references', 'url'}, confidence: 0.9430
Rule: {'url', 'cite'} -> {'references', 'http'}, confidence: 0.7198
Rule: {'http', 'url'} -> {'references', 'cite'}, confidence: 0.8817
Rule: {'references', 'http', 'cite'} -> {'url'}, confidence: 0.9868
Rule: {'references', 'url', 'cite'} -> {'http'}, confidence: 0.7641
Rule: {'references', 'http', 'url'} -> {'cite'}, confidence: 0.9613
Rule: {'http', 'url', 'cite'} -> {'references'}, confidence: 0.9551
Rule: {'references'} -> {'date', 'url', 'https'}, confidence: 0.7240
Rule: {'date'} -> {'references', 'url', 'https'}, confidence: 0.7735
Rule: {'https'} -> {'references', 'date', 'url'}, confidence: 0.8227
Rule: {'url'} -> {'references', 'date', 'https'}, confidence: 0.8044
Rule: {'references', 'date'} -> {'url', 'https'}, confidence: 0.9235
Rule: {'references', 'https'} -> {'date', 'url'}, confidence: 0.9050
Rule: {'references', 'url'} -> {'date', 'https'}, confidence: 0.8916
Rule: {'date', 'https'} -> {'references', 'url'}, confidence: 0.9188
Rule: {'date', 'url'} -> {'references', 'https'}, confidence: 0.8960
Rule: {'url', 'https'} -> {'references', 'date'}, confidence: 0.8744
Rule: {'references', 'date', 'https'} -> {'url'}, confidence: 0.9837
Rule: {'references', 'date', 'url'} -> {'https'}, confidence: 0.9679
Rule: {'references', 'url', 'https'} -> {'date'}, confidence: 0.9526
Rule: {'date', 'url', 'https'} -> {'references'}, confidence: 0.9330
Rule: {'date'} -> {'url', 'title', 'cite'}, confidence: 0.8034
Rule: {'cite'} -> {'date', 'url', 'title'}, confidence: 0.8910
Rule: {'url'} -> {'date', 'title', 'cite'}, confidence: 0.8356
Rule: {'title'} -> {'date', 'url', 'cite'}, confidence: 0.7899
Rule: {'date', 'cite'} -> {'url', 'title'}, confidence: 0.9895
Rule: {'date', 'url'} -> {'title', 'cite'}, confidence: 0.9307
Rule: {'date', 'title'} -> {'url', 'cite'}, confidence: 0.9592
Rule: {'url', 'cite'} -> {'date', 'title'}, confidence: 0.9082
Rule: {'title', 'cite'} -> {'date', 'url'}, confidence: 0.8910
Rule: {'url', 'title'} -> {'date', 'cite'}, confidence: 0.8995
Rule: {'date', 'url', 'cite'} -> {'title'}, confidence: 1.0000
Rule: {'date', 'title', 'cite'} -> {'url'}, confidence: 0.9895
Rule: {'date', 'url', 'title'} -> {'cite'}, confidence: 0.9895
Rule: {'url', 'title', 'cite'} -> {'date'}, confidence: 0.9082
Rule: {'date'} -> {'www', 'web', 'https'}, confidence: 0.7393
Rule: {'https'} -> {'date', 'www', 'web'}, confidence: 0.7864
Rule: {'www'} -> {'date', 'web', 'https'}, confidence: 0.7900
Rule: {'web'} -> {'date', 'www', 'https'}, confidence: 0.7793
Rule: {'date', 'https'} -> {'www', 'web'}, confidence: 0.8782
Rule: {'date', 'www'} -> {'web', 'https'}, confidence: 0.9105
Rule: {'date', 'web'} -> {'www', 'https'}, confidence: 0.9105
Rule: {'www', 'https'} -> {'date', 'web'}, confidence: 0.8737
Rule: {'web', 'https'} -> {'date', 'www'}, confidence: 0.8872
Rule: {'www', 'web'} -> {'date', 'https'}, confidence: 0.9058
Rule: {'date', 'www', 'https'} -> {'web'}, confidence: 0.9454
Rule: {'date', 'web', 'https'} -> {'www'}, confidence: 0.9351
Rule: {'date', 'www', 'web'} -> {'https'}, confidence: 0.9774
Rule: {'www', 'web', 'https'} -> {'date'}, confidence: 0.9505
Rule: {'date'} -> {'www', 'url', 'web'}, confidence: 0.7564
Rule: {'www'} -> {'date', 'url', 'web'}, confidence: 0.8082
Rule: {'url'} -> {'date', 'www', 'web'}, confidence: 0.7867
Rule: {'web'} -> {'date', 'www', 'url'}, confidence: 0.7973
Rule: {'date', 'www'} -> {'url', 'web'}, confidence: 0.9316
Rule: {'date', 'url'} -> {'www', 'web'}, confidence: 0.8762
Rule: {'date', 'web'} -> {'www', 'url'}, confidence: 0.9316
Rule: {'www', 'url'} -> {'date', 'web'}, confidence: 0.8894
Rule: {'www', 'web'} -> {'date', 'url'}, confidence: 0.9267
Rule: {'url', 'web'} -> {'date', 'www'}, confidence: 0.8592
Rule: {'date', 'www', 'url'} -> {'web'}, confidence: 0.9568
Rule: {'date', 'www', 'web'} -> {'url'}, confidence: 1.0000
Rule: {'date', 'url', 'web'} -> {'www'}, confidence: 0.9316
Rule: {'www', 'url', 'web'} -> {'date'}, confidence: 0.9365
Rule: {'https'} -> {'url', 'archive', 'web'}, confidence: 0.6591
Rule: {'url'} -> {'archive', 'web', 'https'}, confidence: 0.6444
Rule: {'archive'} -> {'url', 'web', 'https'}, confidence: 0.9295
Rule: {'web'} -> {'url', 'archive', 'https'}, confidence: 0.6532
Rule: {'url', 'https'} -> {'archive', 'web'}, confidence: 0.7005
Rule: {'archive', 'https'} -> {'url', 'web'}, confidence: 0.9477
Rule: {'web', 'https'} -> {'url', 'archive'}, confidence: 0.7436
Rule: {'url', 'archive'} -> {'web', 'https'}, confidence: 0.9603
Rule: {'url', 'web'} -> {'archive', 'https'}, confidence: 0.7039
Rule: {'archive', 'web'} -> {'url', 'https'}, confidence: 0.9864
Rule: {'url', 'archive', 'https'} -> {'web'}, confidence: 0.9667
Rule: {'url', 'web', 'https'} -> {'archive'}, confidence: 0.7513
Rule: {'archive', 'web', 'https'} -> {'url'}, confidence: 0.9864
Rule: {'url', 'archive', 'web'} -> {'https'}, confidence: 1.0000
Rule: {'date'} -> {'title', 'cite', 'https'}, confidence: 0.7735
Rule: {'cite'} -> {'date', 'title', 'https'}, confidence: 0.8578
Rule: {'https'} -> {'date', 'title', 'cite'}, confidence: 0.8227
Rule: {'title'} -> {'date', 'cite', 'https'}, confidence: 0.7605
Rule: {'date', 'cite'} -> {'title', 'https'}, confidence: 0.9526
Rule: {'date', 'https'} -> {'title', 'cite'}, confidence: 0.9188
Rule: {'date', 'title'} -> {'cite', 'https'}, confidence: 0.9235
Rule: {'cite', 'https'} -> {'date', 'title'}, confidence: 0.9282
Rule: {'title', 'cite'} -> {'date', 'https'}, confidence: 0.8578
Rule: {'title', 'https'} -> {'date', 'cite'}, confidence: 0.9141
Rule: {'date', 'cite', 'https'} -> {'title'}, confidence: 1.0000
Rule: {'date', 'title', 'cite'} -> {'https'}, confidence: 0.9526
Rule: {'date', 'title', 'https'} -> {'cite'}, confidence: 0.9837
Rule: {'title', 'cite', 'https'} -> {'date'}, confidence: 0.9282
Rule: {'references'} -> {'date', 'www', 'web'}, confidence: 0.6640
Rule: {'date'} -> {'references', 'www', 'web'}, confidence: 0.7094
Rule: {'www'} -> {'references', 'date', 'web'}, confidence: 0.7580
Rule: {'web'} -> {'references', 'date', 'www'}, confidence: 0.7477
Rule: {'references', 'date'} -> {'www', 'web'}, confidence: 0.8469
Rule: {'references', 'www'} -> {'date', 'web'}, confidence: 0.8557
Rule: {'references', 'web'} -> {'date', 'www'}, confidence: 0.8830
Rule: {'date', 'www'} -> {'references', 'web'}, confidence: 0.8737
Rule: {'date', 'web'} -> {'references', 'www'}, confidence: 0.8737
Rule: {'www', 'web'} -> {'references', 'date'}, confidence: 0.8691
Rule: {'references', 'date', 'www'} -> {'web'}, confidence: 0.9379
Rule: {'references', 'date', 'web'} -> {'www'}, confidence: 0.9432
Rule: {'references', 'www', 'web'} -> {'date'}, confidence: 0.9486
Rule: {'date', 'www', 'web'} -> {'references'}, confidence: 0.9379
