Anime_id,Name,Genres,Ranked,Popularity,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,,,
19831,Ore wa Chokkaku,Comedy,13203,335,2,2,8,6,5,3,2,3,1,,,
19839,Wei Qi Shao Nian 2,"Game, Historical",12844,14120,7,3,11,9,4,4,Unknown,Unknown,2,,,
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",4548,3093,568,985,2372,4023,2796,1609,503,215,122,,,
19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",12351,12390,9,4,5,18,11,10,3,3,3,,,
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Comedy,5118,5007,309,227,395,644,508,331,143,57,57,,,
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",11480,12401,5,4,4,17,14,16,9,9,5,,,
19855,Nobunagun,"Action, Sci-Fi, Super Power",2017,59431,2197,5161,7779,5537,3385,1686,728,385,231,,,
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,Unknown,6354,208,136,263,390,384,262,130,60,59,,,
19859,Yokujou Bazooka The Animation,Hentai,Unknown,6398,225,199,383,571,360,222,71,38,17,,,
19871,Gaist Crusher,"Action, Fantasy, Supernatural",8663,8818,35,10,23,69,71,79,30,27,25,,,
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",13972,263,1,2,4,6,6,4,3,2,1,,,
19875,Robotan,"Comedy, Kids",11732,13020,7,8,7,23,20,19,7,6,3,,,
19877,Battle Spirits: Sword Eyes Gekitouden,"Game, Adventure, Fantasy",4578,9766,38,33,68,109,66,37,10,7,7,,,
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,8309,11578,15,5,5,27,27,22,7,4,7,,,
19887,Shouri Toushu,Sports,12070,14238,8,3,1,5,5,7,2,Unknown,Unknown,,,
19889,Genshiken Nidaime Specials,"Comedy, Parody, Slice of Life",4638,5871,115,193,358,681,522,211,72,20,11,,,
19897,Ohayou! Spank (Movie),"Slice of Life, Comedy, Romance",11299,13341,7,Unknown,10,5,10,11,4,2,3,,,
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",13981,14150,7,1,2,8,8,9,Unknown,1,Unknown,,,
19901,Donkikko,"Comedy, Shounen",14116,252,Unknown,4,2,2,7,3,2,3,9,,,
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",13960,263,1,3,8,5,3,4,1,Unknown,2,,,
19907,Ecchan no Sensou,"Historical, Drama",13875,13720,3,1,2,10,4,5,Unknown,Unknown,Unknown,,,
19909,Pipi Tobenai Hotaru,"Drama, Fantasy",14902,198,1,5,5,Unknown,5,5,1,3,5,,,
19917,Nijuushi no Hitomi,"Drama, Historical",14827,204,Unknown,4,3,4,8,4,1,Unknown,3,,,
19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",4805,10574,189,475,580,428,276,170,91,52,54,,,
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",11281,13330,5,Unknown,3,12,9,11,3,5,1,,,
19923,Anata ga Furikaeru Toki,"Romance, School, Shoujo",13247,12110,7,2,4,12,13,21,10,7,3,,,
19925,KY-kei JC Kuuki-chan,"Comedy, School",9751,11589,8,4,13,43,64,60,28,19,17,,,
19941,Kimu no Juujika,"Drama, Historical",15021,14847,6,1,8,5,5,3,1,Unknown,2,,,
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",13904,14139,7,Unknown,3,4,2,5,2,Unknown,Unknown,,,
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Comedy,5699,6897,109,151,178,317,479,277,168,202,282,,,
19947,Ikkyuu-san (1978),"Action, Sports, School",12383,452,7,4,14,17,9,5,Unknown,2,2,,,
19951,Hunter x Hunter Movie 2: The Last Mission,"Action, Adventure, Super Power, Fantasy, Shounen",2649,1304,6041,7665,13924,16601,8211,4050,2189,953,489,,,
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",6553,4888,132,190,528,1096,934,555,258,93,52,,,
19957,Huckleberry no Bouken (Movie),"Adventure, Historical, Drama",14523,13492,6,1,2,15,15,20,6,2,2,,,
19959,Barbapapa (1977),"Comedy, Kids, Fantasy",8335,11691,16,9,15,31,65,50,16,10,5,,,
19961,Heisei Tensai Bakabon,"Slice of Life, Comedy",14340,12028,13,3,11,27,31,11,6,3,5,,,
19965,Ikinari Dagon,"Adventure, Fantasy",14586,14559,8,Unknown,2,9,3,7,3,Unknown,3,,,
19971,Machi Ichiban no Kechinbou,"Supernatural, Historical, Music, Drama",12734,389,2,17,21,13,24,14,7,5,6,,,
19973,Ashita no Joe Pilots,"Drama, Shounen, Sports",7622,3263,45,114,337,392,246,83,30,15,18,,,
19977,The Impression of First Gundam,"Action, Mecha, Military, Sci-Fi, Space",9831,9749,15,3,14,47,60,102,34,22,12,,,
19981,Shisukon Ouji,Adventure,12026,14150,7,Unknown,1,4,5,8,2,2,Unknown,,,
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"Action, Adventure, Samurai, Shounen",12066,13518,6,Unknown,Unknown,7,9,10,4,3,Unknown,,,
19985,Uchuujin Pipi,Kids,14874,203,2,1,2,2,6,4,1,5,7,,,
19987,Kaitou Pride,"Kids, Adventure, Comedy",14810,14520,3,1,7,7,4,7,1,2,1,,,
19989,Tatakae! Osper,"Action, Sci-Fi, Shounen",12406,13613,5,Unknown,4,3,3,6,6,1,2,,,
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",12521,14475,6,Unknown,4,4,4,8,2,1,3,,,
19993,Kaminari Boy Pikkariâbee,"Adventure, Comedy, Kids",14811,205,6,1,4,4,7,3,1,3,6,,,
19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",15015,13502,5,Unknown,1,5,3,10,6,2,4,,,
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",13959,13213,6,Unknown,2,7,3,13,4,1,5,,,
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",12115,14508,4,5,4,3,6,9,Unknown,2,1,,,
20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life",13662,283,Unknown,7,7,5,8,4,Unknown,3,6,,,
20003,Roppou Yabure-kun,Slice of Life,13881,267,Unknown,7,3,5,5,5,3,1,5,,,
20005,Pinch to Punch,Comedy,13995,258,Unknown,5,4,7,11,Unknown,3,2,3,,,
20007,Hi Gekiga Ukiyoe Senya Ichiya,"Action, Hentai",12188,488,1,2,2,6,12,6,9,10,32,,,
20009,Doubutsu Mura Monogatari,Kids,13862,13825,10,Unknown,3,5,5,14,2,3,1,,,
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",5318,596,13186,12481,22681,36575,28063,16566,8489,4763,3320,,,
20023,Otanoshimi Anime Gekijou,Comedy,11431,14531,7,Unknown,6,5,4,4,1,2,1,,,
20025,Itazura Tenshi Chippo-chan,"Comedy, Kids",14647,14312,6,Unknown,7,7,3,9,3,2,2,,,
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Kids, Adventure, Fantasy",12985,355,7,13,13,15,7,4,3,4,2,,,
20031,D-Frag!,"Game, Comedy, School, Seinen",441,314521,24833,51142,46715,18267,7592,2414,863,356,300,,,
20033,Miss Monochrome The Animation,"Music, Slice of Life, Comedy",6407,2447,731,919,2684,5545,4873,3056,1259,562,320,,,
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,"Action, Magic, Sci-Fi, Super Power",3218,3614,724,786,1728,2776,1531,696,220,84,30,,,
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,"Comedy, School",3641,4548,406,507,1221,1860,1075,508,169,69,50,,,
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,"Action, Sci-Fi, Harem, Comedy, Mecha",2297,48413,1990,4349,7418,4384,2251,889,425,235,156,,,
20047,Sakura Trick,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai",3580,705,8255,10000,19358,26699,17086,9441,4452,2087,1054,,,
20053,Wizard Barristers: Benmashi Cecil,"Action, Police, Magic, Fantasy",2214,51847,1018,2983,5363,4829,3365,2020,895,554,358,,,
20057,SpaceâDandy,"Sci-Fi, Space, Comedy",537,267394,23462,37718,27124,9519,3933,1630,545,320,316,,,
20075,Obocchama-kun,"Comedy, Parody",11277,13074,12,7,8,17,20,18,11,1,5,,,
20077,Dotanba no Manners,"Comedy, Slice of Life",13853,13895,7,7,3,10,9,16,2,3,3,,,
20079,Ijiwaru Baasan,"Comedy, Slice of Life",14585,13526,6,2,8,1,7,5,1,Unknown,5,,,
20081,Ijiwaru Baasan (1996),"Slice of Life, Comedy",14585,14454,4,1,1,7,7,3,1,1,1,,,
20083,Doteraman,"Sci-Fi, Comedy",13449,305,1,10,7,6,9,1,4,4,5,,,
20085,Only You: Viva! Cabaret Club,Comedy,14293,239,Unknown,4,1,4,6,2,1,Unknown,4,,,
20087,Treasure Gaust,Game,13532,298,Unknown,4,2,6,8,7,6,10,4,,,
20093,Furiten-kun,"Slice of Life, Comedy, Seinen",14000,14681,4,4,2,6,17,7,6,2,1,,,
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",14004,15025,8,Unknown,2,6,13,8,5,1,Unknown,,,
20109,Bokura Mangaka: Tokiwasou Monogatari,"Comedy, Slice of Life",13480,13563,5,4,7,1,11,8,3,2,3,,,
20111,Time Ranger Cesar Boy no Bouken: Roma Teikoku-hen,"Adventure, Sci-Fi",12510,15114,5,Unknown,5,4,4,5,1,1,1,,,
20113,Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,"Adventure, Kids",14363,235,3,Unknown,10,8,13,6,3,6,4,,,
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",14096,12898,6,2,4,4,16,5,6,1,1,,,
20117,Kotowaza House,"Comedy, Slice of Life",12989,357,1,12,5,19,22,14,3,5,8,,,
20123,Kappamaki,"Comedy, Slice of Life",14591,221,Unknown,3,7,4,8,8,2,1,4,,,
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",12509,13718,4,1,2,3,4,14,4,6,1,,,
20127,Kariage-kun,"Comedy, Seinen, Slice of Life",14882,13640,7,5,2,13,12,5,2,3,2,,,
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,"Action, Adventure, Comedy, Seinen",4120,6902,85,134,361,538,326,157,56,27,10,,,
20143,Kazu & Yasu Hero Tanjou,"Drama, Sports",14930,14074,8,Unknown,5,1,8,11,Unknown,1,2,,,
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",13177,332,Unknown,3,11,13,5,5,3,2,4,,,
20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",11706,14439,3,Unknown,4,4,2,9,6,2,2,,,
20153,Hana no Hi,"Comedy, Dementia",12022,522,7,6,15,38,49,33,31,33,38,,,
20155,Ro-Kyu-Bu! SS Recap,"Ecchi, Comedy, School, Sports",5956,7369,104,73,169,277,250,176,61,34,16,,,
20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",900,829,13832,22756,38515,29277,11238,4635,1590,545,208,,,
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",15651,15198,3,Unknown,2,6,6,5,4,Unknown,1,,,
20175,Gamba to Kawauso no Bouken,"Kids, Adventure",13724,278,2,14,8,17,10,10,2,Unknown,4,,,
20177,Gin no Otoko,"Hentai, Romance",Unknown,12473,14,1,1,7,16,21,18,12,16,,,
20183,Manga Ijin Monogatari,Historical,13301,322,1,7,9,13,8,6,Unknown,2,5,,,
20185,Pa-Pa-Pa the â?Movie: Perman,"Adventure, Comedy",7482,12449,12,6,14,41,39,24,6,4,5,,,
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Magic,5908,6288,110,348,790,753,395,174,92,43,32,,,
20189,Boku no Son Gokuu,"Kids, Adventure, Fantasy",7936,12274,7,4,17,21,32,25,9,3,3,,,
20199,Ganbare Gonbe,"Comedy, Kids, Parody",15099,189,Unknown,1,8,6,3,2,Unknown,Unknown,5,,,
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,13886,13857,6,Unknown,3,2,2,9,7,1,3,,,
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,"Drama, Slice of Life",15317,174,Unknown,3,1,6,5,2,Unknown,Unknown,4,,,
20207,Boku no Boukuugou,"Kids, Historical, Drama",13464,12394,10,6,10,21,16,11,Unknown,4,2,,,
20221,Minami-ke Natsuyasumi,"Comedy, Slice of Life",1940,4077,501,917,2061,2748,962,312,67,26,16,,,
20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",12043,13016,5,3,4,8,6,7,4,1,2,,,
20225,Umigame to Shounen,"Drama, Historical",13124,338,4,6,17,13,13,5,5,3,5,,,
20227,Yocchan no Biidama,"Drama, Historical",15846,144,Unknown,3,6,1,1,Unknown,Unknown,Unknown,4,,,
20229,Makkuro na Obentou,"Drama, Historical",13432,308,6,2,6,6,1,1,Unknown,1,2,,,
20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",15428,14137,4,2,8,3,3,5,3,Unknown,Unknown,,,
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",12544,13964,5,2,3,4,8,5,1,2,1,,,
20235,Tako ni Natta Okaasan,"Historical, Drama",12645,410,6,8,10,18,6,2,2,2,3,,,
20237,Anime Document: MÃ¼nchen e no Michi,Sports,13281,13274,8,Unknown,6,4,5,11,3,Unknown,Unknown,,,
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",14255,13853,5,Unknown,5,3,3,9,3,2,Unknown,,,
20241,Manga Hana no Kakarichou,"Comedy, Seinen, Slice of Life",15257,179,1,1,7,4,4,2,Unknown,1,3,,,
20243,Gatapishi,"Comedy, Slice of Life",14067,13675,10,8,2,8,11,17,4,4,4,,,
20261,W-Tails Cat: A Strange Presence,"Action, Military, Sci-Fi, Hentai, Police, Mecha",Unknown,13653,3,2,5,5,9,11,14,11,6,,,
20267,Wooser no Sono Higurashi: Kakusei-hen,"Comedy, Fantasy, Slice of Life",6139,5736,205,477,817,657,391,141,72,40,31,,,
20329,Koroshiya-san: The Hired Gun,"Action, Comedy, Police, Seinen, Thriller",9518,5903,59,63,189,421,564,439,282,153,125,,,
20353,Gakkou no Yuurei,"Demons, Horror, School",10974,793,8,11,15,20,15,10,13,4,5,,,
20355,Zeonic Toyota Special Movie,Cars,8398,2396,52,80,208,284,252,88,37,48,37,,,
20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",2337,2320,1952,2199,4692,6446,3012,1475,335,139,104,,,
20365,Another: Misaki Mei - Shizukani,Music,3599,20576,553,1010,1962,2677,1877,657,384,237,233,,,
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",2234,50887,5031,6866,5269,2141,814,250,100,60,91,,,
20377,Dorei Usagi to Anthony The Animation,Hentai,Unknown,5405,421,409,725,814,472,314,94,48,27,,,
20379,Junk Land The Animation,"Hentai, School",Unknown,6073,185,187,446,647,473,274,109,57,35,,,
20381,Jungle Taitei Movie,"Adventure, Shounen",10866,838,11,29,39,66,31,13,5,3,3,,,
20383,Baka Mukashibanashi Movie: Jijii Wars,"Fantasy, Comedy, Historical",13397,14279,4,Unknown,3,6,5,18,4,2,1,,,
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Parody, Ecchi",10209,1116,6,10,37,51,80,50,36,36,30,,,
20391,Hidamari Sketch: Chou Hidamatsuri Special,Comedy,5735,8029,78,64,135,229,252,171,45,19,11,,,
20423,Kamisama no Inai Nichiyoubi: Kioku,"Mystery, Fantasy",3205,26116,1060,2609,4576,2653,1308,421,174,91,59,,,
20431,Hoozuki no Reitetsu,"Comedy, Demons, Supernatural, Fantasy, Seinen",1352,104944,6652,11601,9265,3402,1600,591,202,145,111,,,
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"Adventure, Comedy, Mystery",6101,11338,25,10,29,45,32,22,10,6,1,,,
20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru","Comedy, School, Slice of Life",1782,72431,3185,7826,12296,6879,3029,1040,455,220,178,,,
20453,Mikosuri Han-Gekijou,"Comedy, Parody",15654,157,Unknown,Unknown,5,7,5,Unknown,2,2,3,,,
20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",1166,127226,5484,13198,18041,8395,3534,963,316,134,111,,,
20463,Little Nemo Pilot (1987),Adventure,11302,698,11,23,48,85,66,16,13,13,9,,,
20469,Himeyuri,"Drama, Historical",6290,10913,7,6,39,63,49,21,12,3,5,,,
20471,Aoki Uru,"Military, Sci-Fi",Unknown,6340,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",4506,3460,729,915,2241,4128,2688,1349,434,238,126,,,
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,"Action, Sci-Fi, Comedy, Fantasy",2385,3013,1641,1625,3216,4416,2379,1023,314,150,79,,,
20499,Maji,"Drama, Shounen",15381,13446,5,1,6,9,15,7,2,1,Unknown,,,
20505,Kimi to Boku,"Slice of Life, Drama",8411,2378,58,86,131,69,39,16,6,6,7,,,
20507,Noragami,"Action, Adventure, Comedy, Supernatural, Shounen",528,18,113951,203285,311913,199912,60200,21152,5854,1878,858,,,
20509,Fate/kaleid liner PrismaâIllya 2wei!,"Action, Comedy, Fantasy, Magic",2328,1181,4629,7280,18229,21342,9010,3716,1424,638,350,,,
20517,Little Busters!: EX,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",938,2380,2493,3678,6886,5233,1963,818,293,113,53,,,
20529,Harinezumi,Music,14071,257,1,3,15,24,28,4,3,4,7,,,
20533,Z/X: Ignition,"Game, Sci-Fi, Adventure, Fantasy",5732,2665,626,964,2422,4362,3434,2049,1016,520,260,,,
20539,Nameko-ke no Ichizoku,"Comedy, Slice of Life",11027,786,15,29,51,52,43,11,13,4,11,,,
20541,Mikakunin de Shinkoukei,"Slice of Life, Comedy, Romance, School",473,298188,17938,42130,44937,17991,7285,2208,773,331,234,,,
20543,Bayonetta: Bloody Fate,"Action, Demons, Fantasy, Super Power",2566,39559,1403,3039,5441,4361,2286,1063,431,221,135,,,
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,"Comedy, Ecchi, Fantasy",4380,2576,1118,1362,3380,6577,4364,1996,669,296,148,,,
20547,Top wo Nerae 2! Kagaku Kouza,Sci-Fi,9650,1458,7,21,38,81,99,42,23,18,15,,,
20555,SoniAni: Super Sonico The Animation,"Music, Slice of Life",7817,1812,1209,1293,2945,5688,5795,4452,2581,1543,923,,,
20557,11eyes Picture Drama,Comedy,9637,6771,75,57,102,185,302,317,143,101,61,,,
20581,Nekketsu Tantei Jimusho,"Comedy, Mystery, Parody",9975,12653,6,3,5,14,34,45,18,11,11,,,
20583,Haikyuu!!,"Comedy, Sports, Drama, School, Shounen",91,50,162370,223646,217798,89746,22435,8415,2448,942,565,,,
20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",9119,11460,9,4,18,18,49,61,14,11,11,,,
20589,Bikyaku Seido Kaichou Ai,Hentai,Unknown,6589,218,133,249,436,393,247,80,61,32,,,
20603,Kyoufu no Kyou-chan,"Comedy, Parody",14852,203,1,7,4,9,7,5,5,2,4,,,
20613,Viva Namida,Music,5000,6877,168,173,411,689,571,341,88,41,31,,,
20649,Kimi no Iru Machi OVA,"Slice of Life, Drama, Romance, Shounen",3310,4006,597,723,1635,2562,1231,642,213,80,49,,,
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Slice of Life, Demons, Supernatural, Drama, Shoujo",180,1953,5626,7402,9158,4339,1050,391,71,43,17,,,
20655,Amnesia OVA,"Harem, Fantasy, Shoujo",6478,3097,922,976,1770,3151,3019,2009,895,423,326,,,
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,"Mecha, Military",9261,9279,20,9,21,79,131,136,32,24,14,,,
20671,Shashinkan,"Drama, Historical, Slice of Life",6237,5517,287,640,669,290,125,25,18,10,12,,,
20673,Hinata no Aoshigure,"Adventure, Fantasy, Romance",3788,18502,610,1470,2255,1309,624,216,97,45,32,,,
20689,Hamatora The Animation,"Mystery, Comedy, Super Power, Drama",2331,585,7214,13800,29409,32951,15199,7270,3088,1135,517,,,
20703,Goannai Shimasu Another World e,Slice of Life,15261,179,Unknown,1,6,8,2,8,3,Unknown,4,,,
20705,Baka MisÃ©rables,"Music, Parody",9412,12840,3,7,10,20,22,36,14,12,12,,,
20707,"""0""",Music,7736,3108,13,65,144,305,488,284,221,167,108,,,
20709,Sabage-bu!,"Action, Military, Comedy, Shoujo",1970,1156,3170,6011,13629,14148,6789,2999,1011,371,171,,,
20713,Mai Zhu,"Comedy, Historical",9910,12317,4,Unknown,7,23,38,49,26,17,7,,,
20715,Mint,"Drama, Fantasy",Unknown,8138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",5544,4912,175,318,663,1323,1204,650,175,72,46,,,
20725,"Lies, Lies.",Music,10335,13192,9,Unknown,5,13,27,62,16,25,15,,,
20743,Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,"Action, Adventure, Comedy, Fantasy, Kids",5067,5845,232,210,403,800,697,421,132,46,28,,,
20745,Love Live! School Idol Project OVA,"Music, Slice of Life, School",4198,2513,2263,1697,3427,6415,4900,2500,904,358,202,,,
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",13652,283,Unknown,6,5,4,9,6,1,2,12,,,
20757,Taimanin Yukikaze,"Demons, Hentai, Supernatural",5136,8883,272,459,717,626,440,203,103,94,88,,,
20767,Noragami OVA,"Action, Adventure, Comedy, Supernatural, Shounen",899,575,17181,23729,44719,39433,13544,4655,1105,410,178,,,
20785,Mahouka Koukou no Rettousei,"Action, Sci-Fi, Supernatural, Magic, Romance, School",112,760749,69362,110222,97223,46532,24774,13951,6726,3904,3004,,,
20787,Black Bullet,"Action, Sci-Fi, Mystery, Seinen",2877,127,26709,47669,94073,110354,58256,28705,13428,5964,3140,,,
20797,Sennen no Yakusoku,"Kids, Slice of Life",15488,165,Unknown,2,2,3,8,7,6,1,4,,,
20799,Norman the Snowman: Kita no Kuni no Aurora,"Kids, Fantasy",11239,14241,5,2,9,12,13,7,2,2,Unknown,,,
20801,Koakuma Kanojo The Animation,"Hentai, Supernatural, School",Unknown,3885,976,987,1676,1866,1044,589,232,102,71,,,
20811,Maid of the Dead,"Comedy, Horror",11001,7592,45,22,76,190,286,321,291,269,297,,,
20815,Sekaiichi Hatsukoi: Valentine-hen,"Romance, Comedy, Shounen Ai",2901,31453,2477,3613,3246,1306,500,168,72,38,93,,,
20835,Joshikousei Nobunaga-chan!!,"Comedy, Ecchi, School",14710,10505,12,5,8,17,18,19,6,5,6,,,
20843,Senki Zesshou Symphogear G: Senki Zesshou Shinai Symphogear,"Slice of Life, Comedy",5155,8754,272,605,996,709,336,125,64,34,27,,,
20847,Seitokai Yakuindomo*,"Slice of Life, Comedy, School, Shounen",735,201472,17111,33773,26512,9111,3535,1147,427,188,177,,,
20849,Oni Chichi 2: Revenge,Hentai,Unknown,4137,833,592,1082,1735,1142,696,275,187,112,,,
20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Romance, Fantasy",447,309823,15408,41436,49230,21126,8644,2757,962,398,321,,,
20855,Bacterial Contamination,"Dementia, Horror, Music",7296,3696,139,241,381,411,335,185,137,113,99,,,
20857,Nebula feat. Hatsune Miku,Music,9590,9169,49,16,77,145,216,262,144,59,51,,,
20869,Nulu-chan to Boku,"Comedy, Fantasy",9725,13197,5,2,3,15,36,40,23,14,6,,,
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",4955,5244,453,278,495,885,686,474,209,79,48,,,
20873,Hana no Zundamaru,"Martial Arts, Comedy, Parody",14261,13358,4,2,3,15,22,32,6,10,3,,,
20877,Music S.T.A.R.T!!,Music,2752,4766,805,564,1118,1657,883,556,155,82,40,,,
20889,Kuro no Su: Chronus,Psychological,4271,3968,293,686,1678,2748,1739,816,298,110,55,,,
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,"Action, Adventure, Supernatural, Drama, Shounen",390,136,82628,110686,149925,90278,30261,10262,4225,1584,658,,,
20903,Harmonie,"Slice of Life, Psychological, Drama, School",2306,2325,1593,3095,6586,7169,3575,1637,510,186,86,,,
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,6508,7021,66,76,250,578,541,311,84,44,21,,,
20909,Kyoukai no Kanata: Mini Gekijou,"Slice of Life, Supernatural",4352,2860,965,874,1796,3349,2543,1260,390,186,109,,,
20913,6â¥Princess,"Magic, Music",9522,7283,82,58,149,300,417,433,200,139,83,,,
20919,Diabolik Lovers Recap,"Shoujo, Vampire",3633,20424,411,665,1311,1778,1968,965,674,602,720,,,
20929,Galo Sengen,"Music, Comedy",6239,9730,223,30,49,106,130,108,74,41,54,,,
20931,Oneechan ga Kita,"Comedy, Slice of Life",6529,1538,1697,2143,5850,13170,12366,7278,2691,1238,663,,,
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","Harem, Comedy, Romance, School",2626,1968,2529,3635,8070,10322,5237,2218,764,355,193,,,
20945,Iron Kid,"Action, Adventure, Comedy, Sci-Fi",3948,7525,240,184,352,520,303,190,72,49,20,,,
20951,DPR Special Movie,"Slice of Life, Space",10239,1103,4,31,66,158,169,70,38,10,12,,,
20955,Peeping Life: YouTuber-kun,Comedy,12040,516,1,6,10,18,34,24,20,26,33,,,
20959,Kansen: Ball Buster The Animation,Hentai,Unknown,6430,140,79,197,338,428,377,175,99,74,,,
20961,Parol no Miraijima,"Action, Adventure, Fantasy",8532,8366,22,25,77,231,302,242,82,43,22,,,
20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids",11950,14549,4,Unknown,2,6,6,5,2,3,1,,,
